Subject,Passages,Condition,Difficult,Booklet,Sen_num,num_Probs,RT,RT_out,MW,Com_Score,MW_x_Dif
1,4,Easy,0,1,2,4,2657,2657,0,1,0
1,1,Difficult,1,1,1,7,2687,2687,1,1,1
1,6,Easy,0,1,3,4,3146,3146,0,1,0
1,1,Difficult,1,1,1,7,3849,3849,0,1,0
1,5,Difficult,1,1,2,5,3852,3852,0,1,0
1,4,Easy,0,1,2,4,3963,3963,1,1,0
1,2,Easy,0,1,1,4,4322,4322,0,0,0
1,1,Difficult,1,1,1,7,4505,4505,0,1,0
1,7,Difficult,1,1,3,4,4523,4523,0,1,0
1,7,Difficult,1,1,4,4,4679,4679,0,1,0
1,2,Easy,0,1,1,4,4759,4759,0,0,0
1,5,Difficult,1,1,2,5,4828,4828,0,1,0
1,5,Difficult,1,1,2,5,6001,6001,0,1,0
1,6,Easy,0,1,3,4,6054,6054,0,1,0
1,6,Easy,0,1,3,4,6209,6209,0,0,0
1,6,Easy,0,1,3,4,6254,6254,0,0,0
1,3,Difficult,1,1,1,4,6306,6306,0,1,0
1,4,Easy,0,1,2,4,6775,6775,0,0,0
1,1,Difficult,1,1,1,7,7062,7062,0,1,0
1,3,Difficult,1,1,1,4,7571,7571,0,0,0
1,8,Easy,0,1,5,4,8753,8753,0,1,0
1,8,Easy,0,1,7,4,8937,8937,0,0,0
1,1,Difficult,1,1,1,7,10427,10427,1,0,1
1,1,Difficult,1,1,1,7,10548,10548,0,0,0
1,4,Easy,0,1,2,4,12857,12857,0,1,0
1,1,Difficult,1,1,1,7,13738,13738,0,0,0
1,8,Easy,0,1,6,4,16783,16783,0,0,0
2,4,Difficult,1,2,2,4,2944,2944,1,1,1
2,6,Difficult,1,2,3,4,3240,3240,1,0,1
2,1,Easy,0,2,1,7,3401,3401,1,0,0
2,4,Difficult,1,2,2,4,3546,3546,1,0,1
2,1,Easy,0,2,1,7,3609,3609,1,0,0
2,5,Easy,0,2,2,3,3680,3680,0,0,0
2,6,Difficult,1,2,3,4,4076,4076,1,1,1
2,4,Difficult,1,2,2,4,4151,4151,1,1,1
2,1,Easy,0,2,1,7,4233,4233,1,0,0
2,7,Easy,0,2,3,2,4476,4476,0,0,0
2,4,Difficult,1,2,2,4,4710,4710,1,0,1
2,1,Easy,0,2,1,7,4975,4975,1,0,0
2,8,Difficult,1,2,6,3,5379,5379,1,0,1
2,6,Difficult,1,2,3,4,5960,5960,1,1,1
2,2,Difficult,1,2,1,2,6424,6424,0,1,0
2,5,Easy,0,2,3,3,6744,6744,1,0,0
2,1,Easy,0,2,1,7,7110,7110,1,1,0
2,2,Difficult,1,2,1,2,7289,7289,0,0,0
2,3,Easy,0,2,2,2,7311,7311,1,1,0
2,6,Difficult,1,2,3,4,7694,7694,0,1,0
2,8,Difficult,1,2,5,3,7909,7909,0,1,0
2,1,Easy,0,2,1,7,7936,7936,1,1,0
2,5,Easy,0,2,2,3,9241,9241,0,0,0
2,1,Easy,0,2,1,7,11175,11175,1,0,0
2,8,Difficult,1,2,7,3,11929,11929,1,0,1
2,3,Easy,0,2,2,2,13831,13831,1,1,0
2,7,Easy,0,2,4,2,23848,23848,0,1,0
3,1,Difficult,1,1,1,7,2877,2877,0,1,0
3,1,Difficult,1,1,1,7,3686,3686,0,1,0
3,1,Difficult,1,1,1,7,4101,4101,0,1,0
3,6,Easy,0,1,3,4,4103,4103,0,1,0
3,2,Easy,0,1,2,4,4644,4644,1,1,0
3,1,Difficult,1,1,1,7,5103,5103,0,1,0
3,3,Difficult,1,1,2,4,5805,5805,1,1,1
3,4,Easy,0,1,2,4,6631,6631,0,0,0
3,6,Easy,0,1,3,4,7304,7304,0,0,0
3,8,Easy,0,1,1,4,7647,7647,1,0,0
3,1,Difficult,1,1,1,7,8387,8387,0,1,0
3,3,Difficult,1,1,2,4,8663,8663,1,1,1
3,5,Difficult,1,1,3,5,9403,9403,1,0,1
3,7,Difficult,1,1,5,4,10234,10234,0,1,0
3,1,Difficult,1,1,1,7,10324,10324,0,1,0
3,4,Easy,0,1,2,4,10353,10353,0,1,0
3,6,Easy,0,1,3,4,11010,11010,1,1,0
3,2,Easy,0,1,1,4,12663,12663,0,0,0
3,5,Difficult,1,1,3,5,14442,14442,1,1,1
3,8,Easy,0,1,2,4,14961,14961,0,0,0
3,8,Easy,0,1,7,4,15029,15029,0,0,0
3,1,Difficult,1,1,1,7,15453,15453,1,0,1
3,4,Easy,0,1,2,4,15505,15505,0,1,0
3,7,Difficult,1,1,6,4,16773,16773,0,0,0
3,6,Easy,0,1,4,4,25595,25595,0,1,0
3,5,Difficult,1,1,2,5,32280,32280,0,0,0
3,4,Easy,0,1,2,4,39221,37427,0,1,0
4,4,Difficult,1,2,2,4,2896,2896,0,1,0
4,1,Easy,0,2,1,7,3351,3351,1,1,0
4,1,Easy,0,2,1,7,4401,4401,0,1,0
4,1,Easy,0,2,1,7,4402,4402,0,0,0
4,5,Easy,0,2,2,3,4508,4508,0,0,0
4,4,Difficult,1,2,2,4,4601,4601,0,0,0
4,6,Difficult,1,2,3,4,4942,4942,0,1,0
4,7,Easy,0,2,5,2,5742,5742,0,1,0
4,8,Difficult,1,2,1,3,5928,5928,0,1,0
4,4,Difficult,1,2,2,4,6207,6207,0,1,0
4,5,Easy,0,2,3,3,6229,6229,0,1,0
4,8,Difficult,1,2,2,3,6229,6229,0,0,0
4,1,Easy,0,2,1,7,6843,6843,0,1,0
4,1,Easy,0,2,1,7,7353,7353,0,0,0
4,1,Easy,0,2,1,7,7398,7398,0,0,0
4,2,Difficult,1,2,1,2,7538,7538,0,0,0
4,2,Difficult,1,2,2,2,9079,9079,0,1,0
4,7,Easy,0,2,6,2,10492,10492,0,0,0
4,8,Difficult,1,2,7,3,10809,10809,1,0,1
4,3,Easy,0,2,2,2,10905,10905,0,0,0
4,4,Difficult,1,2,2,4,11253,11253,0,0,0
4,5,Easy,0,2,3,3,11780,11780,0,1,0
4,6,Difficult,1,2,3,4,12197,12197,0,0,0
4,6,Difficult,1,2,4,4,13875,13875,0,1,0
4,6,Difficult,1,2,3,4,14779,14779,0,1,0
4,1,Easy,0,2,1,7,16541,16541,0,1,0
4,3,Easy,0,2,2,2,23172,23172,0,0,0
5,2,Easy,0,1,2,4,3983,3983,1,1,0
5,4,Easy,0,1,2,4,4078,4078,0,0,0
5,1,Difficult,1,1,1,7,4731,4731,0,0,0
5,1,Difficult,1,1,1,7,4957,4957,0,1,0
5,2,Easy,0,1,1,4,4973,4973,0,0,0
5,4,Easy,0,1,2,4,5390,5390,0,0,0
5,6,Easy,0,1,3,4,5827,5827,1,1,0
5,1,Difficult,1,1,1,7,5899,5899,0,0,0
5,5,Difficult,1,1,3,5,5923,5923,1,1,1
5,6,Easy,0,1,3,4,6035,6035,0,1,0
5,5,Difficult,1,1,2,5,6285,6285,0,1,0
5,6,Easy,0,1,4,4,6335,6335,0,1,0
5,1,Difficult,1,1,1,7,6453,6453,1,1,1
5,3,Difficult,1,1,2,4,6461,6461,1,0,1
5,1,Difficult,1,1,1,7,6851,6851,0,1,0
5,8,Easy,0,1,1,4,7217,7217,0,1,0
5,4,Easy,0,1,2,4,8514,8514,0,1,0
5,6,Easy,0,1,3,4,8697,8697,0,0,0
5,1,Difficult,1,1,1,7,9113,9113,0,0,0
5,4,Easy,0,1,2,4,9330,9330,0,0,0
5,1,Difficult,1,1,1,7,10566,10566,0,1,0
5,7,Difficult,1,1,6,4,11518,11518,0,0,0
5,5,Difficult,1,1,3,5,13632,13632,1,0,1
5,7,Difficult,1,1,5,4,15110,15110,0,1,0
5,8,Easy,0,1,2,4,15653,15653,0,1,0
5,3,Difficult,1,1,2,4,16793,16793,1,0,1
5,8,Easy,0,1,7,4,18400,18400,1,0,0
6,5,Easy,0,2,2,3,5095,5095,0,0,0
6,1,Easy,0,2,1,7,5123,5123,1,0,0
6,6,Difficult,1,2,3,4,5146,5146,0,0,0
6,1,Easy,0,2,1,7,5731,5731,1,0,0
6,1,Easy,0,2,1,7,5849,5849,1,1,0
6,2,Difficult,1,2,1,2,5993,5993,0,1,0
6,3,Easy,0,2,2,2,6124,6124,1,1,0
6,6,Difficult,1,2,4,4,6190,6190,1,1,1
6,8,Difficult,1,2,7,3,6805,6805,1,0,1
6,1,Easy,0,2,1,7,7169,7169,0,0,0
6,4,Difficult,1,2,2,4,7287,7287,0,1,0
6,7,Easy,0,2,6,2,7307,7307,0,0,0
6,4,Difficult,1,2,2,4,7432,7432,1,0,1
6,7,Easy,0,2,5,2,8609,8609,0,1,0
6,5,Easy,0,2,3,3,8701,8701,1,0,0
6,6,Difficult,1,2,3,4,9150,9150,0,0,0
6,4,Difficult,1,2,2,4,9249,9249,1,1,1
6,8,Difficult,1,2,1,3,9286,9286,0,0,0
6,6,Difficult,1,2,3,4,10272,10272,0,1,0
6,1,Easy,0,2,1,7,10606,10606,0,1,0
6,1,Easy,0,2,1,7,10641,10641,0,0,0
6,5,Easy,0,2,3,3,10978,10978,1,0,0
6,2,Difficult,1,2,2,2,11994,11994,1,1,1
6,8,Difficult,1,2,2,3,12059,12059,0,1,0
6,4,Difficult,1,2,2,4,12639,12639,0,0,0
6,3,Easy,0,2,2,2,14451,14451,1,0,0
6,1,Easy,0,2,1,7,15879,15879,1,0,0
7,5,Difficult,1,1,3,5,3548,3548,0,1,0
7,4,Easy,0,1,2,4,3685,3685,0,1,0
7,4,Easy,0,1,2,4,4218,4218,0,0,0
7,6,Easy,0,1,3,4,4609,4609,0,1,0
7,1,Difficult,1,1,1,7,5917,5917,0,0,0
7,2,Easy,0,1,1,4,5941,5941,0,0,0
7,1,Difficult,1,1,1,7,6113,6113,0,1,0
7,3,Difficult,1,1,2,4,6117,6117,0,1,0
7,1,Difficult,1,1,1,7,6356,6356,0,1,0
7,1,Difficult,1,1,1,7,6389,6389,0,1,0
7,4,Easy,0,1,2,4,6395,6395,0,1,0
7,5,Difficult,1,1,2,5,6533,6533,0,1,0
7,5,Difficult,1,1,3,5,7545,7545,0,1,0
7,7,Difficult,1,1,5,4,7966,7966,0,1,0
7,7,Difficult,1,1,6,4,8578,8578,0,0,0
7,6,Easy,0,1,3,4,8935,8935,0,1,0
7,1,Difficult,1,1,1,7,8971,8971,0,1,0
7,1,Difficult,1,1,1,7,9340,9340,0,1,0
7,2,Easy,0,1,2,4,9380,9380,1,0,0
7,8,Easy,0,1,1,4,9424,9424,0,1,0
7,8,Easy,0,1,7,4,9524,9524,0,0,0
7,1,Difficult,1,1,1,7,10185,10185,0,0,0
7,8,Easy,0,1,2,4,12285,12285,0,1,0
7,3,Difficult,1,1,2,4,15951,15951,0,1,0
7,4,Easy,0,1,2,4,16619,16619,0,1,0
7,6,Easy,0,1,3,4,21049,21049,0,1,0
7,6,Easy,0,1,4,4,67740,37427,0,1,0
8,1,Easy,0,2,1,7,3411,3411,1,1,0
8,3,Easy,0,2,2,2,4030,4030,1,1,0
8,6,Difficult,1,2,4,4,5154,5154,0,1,0
8,4,Difficult,1,2,2,4,5963,5963,0,1,0
8,4,Difficult,1,2,2,4,6022,6022,0,1,0
8,2,Difficult,1,2,1,2,6349,6349,0,0,0
8,8,Difficult,1,2,7,3,6372,6372,0,0,0
8,3,Easy,0,2,2,2,6834,6834,1,1,0
8,1,Easy,0,2,1,7,7094,7094,1,0,0
8,4,Difficult,1,2,2,4,7262,7262,0,1,0
8,1,Easy,0,2,1,7,7374,7374,0,1,0
8,1,Easy,0,2,1,7,7466,7466,0,1,0
8,1,Easy,0,2,1,7,8013,8013,0,1,0
8,1,Easy,0,2,1,7,8254,8254,0,1,0
8,4,Difficult,1,2,2,4,8329,8329,1,0,1
8,2,Difficult,1,2,2,2,8376,8376,1,1,1
8,5,Easy,0,2,3,3,9124,9124,0,0,0
8,5,Easy,0,2,3,3,9237,9237,0,1,0
8,6,Difficult,1,2,3,4,9335,9335,0,0,0
8,5,Easy,0,2,2,3,9607,9607,0,1,0
8,6,Difficult,1,2,3,4,10726,10726,0,0,0
8,6,Difficult,1,2,3,4,10959,10959,0,1,0
8,8,Difficult,1,2,1,3,11449,11449,1,1,1
8,8,Difficult,1,2,2,3,12671,12671,1,1,1
8,7,Easy,0,2,5,2,14651,14651,0,1,0
8,1,Easy,0,2,1,7,17032,17032,0,1,0
8,7,Easy,0,2,6,2,21672,21672,0,0,0
9,5,Difficult,1,1,2,5,3967,3967,0,0,0
9,1,Difficult,1,1,1,7,4697,4697,1,0,1
9,4,Easy,0,1,2,4,4876,4876,1,1,0
9,1,Difficult,1,1,1,7,5382,5382,1,0,1
9,4,Easy,0,1,2,4,5983,5983,0,1,0
9,3,Difficult,1,1,2,4,6233,6233,1,1,1
9,4,Easy,0,1,2,4,6691,6691,1,0,0
9,6,Easy,0,1,3,4,6706,6706,0,0,0
9,3,Difficult,1,1,2,4,6805,6805,1,0,1
9,6,Easy,0,1,3,4,6853,6853,0,0,0
9,1,Difficult,1,1,1,7,6873,6873,1,0,1
9,8,Easy,0,1,1,4,6910,6910,0,1,0
9,2,Easy,0,1,1,4,7204,7204,0,1,0
9,2,Easy,0,1,2,4,8368,8368,1,1,0
9,6,Easy,0,1,4,4,8609,8609,0,1,0
9,1,Difficult,1,1,1,7,10234,10234,0,1,0
9,1,Difficult,1,1,1,7,10567,10567,1,1,1
9,8,Easy,0,1,7,4,11397,11397,0,0,0
9,7,Difficult,1,1,5,4,11889,11889,1,1,1
9,4,Easy,0,1,2,4,12007,12007,1,0,0
9,6,Easy,0,1,3,4,12082,12082,1,0,0
9,5,Difficult,1,1,3,5,13193,13193,1,0,1
9,1,Difficult,1,1,1,7,13298,13298,0,1,0
9,8,Easy,0,1,2,4,15595,15595,0,1,0
9,1,Difficult,1,1,1,7,20414,20414,0,0,0
9,5,Difficult,1,1,3,5,22707,22707,1,1,1
9,7,Difficult,1,1,6,4,36131,36131,0,0,0
10,1,Easy,0,2,1,7,4068,4068,0,0,0
10,4,Difficult,1,2,2,4,4292,4292,0,0,0
10,4,Difficult,1,2,2,4,4744,4744,0,1,0
10,1,Easy,0,2,1,7,4791,4791,0,1,0
10,2,Difficult,1,2,1,2,5054,5054,0,1,0
10,1,Easy,0,2,1,7,5158,5158,1,1,0
10,1,Easy,0,2,1,7,5838,5838,0,1,0
10,3,Easy,0,2,2,2,6167,6167,1,0,0
10,5,Easy,0,2,3,3,7055,7055,1,1,0
10,8,Difficult,1,2,7,3,7445,7445,0,0,0
10,6,Difficult,1,2,4,4,7925,7925,1,1,1
10,3,Easy,0,2,2,2,8215,8215,1,1,0
10,6,Difficult,1,2,3,4,8299,8299,0,0,0
10,7,Easy,0,2,6,2,8476,8476,0,0,0
10,5,Easy,0,2,2,3,8615,8615,0,1,0
10,4,Difficult,1,2,2,4,8664,8664,0,1,0
10,8,Difficult,1,2,1,3,9173,9173,0,1,0
10,5,Easy,0,2,3,3,9292,9292,1,1,0
10,8,Difficult,1,2,2,3,9495,9495,0,1,0
10,6,Difficult,1,2,3,4,9700,9700,0,1,0
10,1,Easy,0,2,1,7,10430,10430,0,0,0
10,6,Difficult,1,2,3,4,10799,10799,0,1,0
10,2,Difficult,1,2,2,2,13457,13457,1,1,1
10,1,Easy,0,2,1,7,14482,14482,0,1,0
10,4,Difficult,1,2,2,4,16861,16861,0,1,0
10,7,Easy,0,2,5,2,22782,22782,1,1,0
10,1,Easy,0,2,1,7,26860,26860,0,1,0
11,2,Easy,0,1,2,4,5507,5507,1,1,0
11,7,Difficult,1,1,5,4,5510,5510,1,1,1
11,1,Difficult,1,1,1,7,6069,6069,1,1,1
11,1,Difficult,1,1,1,7,6265,6265,0,1,0
11,1,Difficult,1,1,1,7,6628,6628,1,1,1
11,4,Easy,0,1,2,4,6658,6658,1,1,0
11,2,Easy,0,1,1,4,7322,7322,0,1,0
11,5,Difficult,1,1,2,5,9066,9066,0,1,0
11,1,Difficult,1,1,1,7,9133,9133,1,0,1
11,1,Difficult,1,1,1,7,10060,10060,0,1,0
11,6,Easy,0,1,4,4,10457,10457,1,1,0
11,7,Difficult,1,1,6,4,11570,11570,0,0,0
11,6,Easy,0,1,3,4,11895,11895,0,1,0
11,4,Easy,0,1,2,4,12011,12011,1,0,0
11,4,Easy,0,1,2,4,13119,13119,1,0,0
11,6,Easy,0,1,3,4,13309,13309,0,1,0
11,5,Difficult,1,1,3,5,13507,13507,0,0,0
11,3,Difficult,1,1,2,4,14993,14993,1,0,1
11,8,Easy,0,1,1,4,15338,15338,1,0,0
11,3,Difficult,1,1,2,4,15349,15349,1,1,1
11,6,Easy,0,1,3,4,16485,16485,0,0,0
11,1,Difficult,1,1,1,7,18475,18475,0,0,0
11,1,Difficult,1,1,1,7,19562,19562,1,1,1
11,8,Easy,0,1,2,4,20192,20192,0,0,0
11,8,Easy,0,1,7,4,20244,20244,1,0,0
11,5,Difficult,1,1,3,5,24171,24171,0,1,0
11,4,Easy,0,1,2,4,35535,35535,0,0,0
12,1,Easy,0,2,1,7,3225,3225,1,1,0
12,4,Difficult,1,2,2,4,3575,3575,1,0,1
12,1,Easy,0,2,1,7,4133,4133,0,1,0
12,8,Difficult,1,2,1,3,4191,4191,1,1,1
12,1,Easy,0,2,1,7,4297,4297,0,1,0
12,1,Easy,0,2,1,7,4373,4373,0,1,0
12,8,Difficult,1,2,2,3,4735,4735,0,1,0
12,3,Easy,0,2,2,2,4928,4928,1,0,0
12,5,Easy,0,2,3,3,5088,5088,1,1,0
12,2,Difficult,1,2,1,2,5093,5093,0,1,0
12,4,Difficult,1,2,2,4,5247,5247,1,0,1
12,6,Difficult,1,2,3,4,5558,5558,0,1,0
12,5,Easy,0,2,2,3,6006,6006,0,0,0
12,4,Difficult,1,2,2,4,6118,6118,0,0,0
12,2,Difficult,1,2,2,2,6357,6357,1,1,1
12,1,Easy,0,2,1,7,7263,7263,0,0,0
12,5,Easy,0,2,3,3,7268,7268,0,0,0
12,6,Difficult,1,2,3,4,7839,7839,0,1,0
12,8,Difficult,1,2,7,3,7986,7986,0,0,0
12,3,Easy,0,2,2,2,8169,8169,1,0,0
12,6,Difficult,1,2,3,4,12282,12282,0,1,0
12,4,Difficult,1,2,2,4,12896,12896,0,1,0
12,1,Easy,0,2,1,7,13038,13038,0,0,0
12,1,Easy,0,2,1,7,21063,21063,0,1,0
12,7,Easy,0,2,6,2,21612,21612,0,0,0
12,6,Difficult,1,2,4,4,21779,21779,0,1,0
12,7,Easy,0,2,5,2,30410,30410,0,1,0
13,1,Difficult,1,1,1,7,3485,3485,1,1,1
13,4,Easy,0,1,2,4,3539,3539,0,1,0
13,1,Difficult,1,1,1,7,4031,4031,0,1,0
13,4,Easy,0,1,2,4,4185,4185,0,1,0
13,2,Easy,0,1,2,4,4847,4847,1,1,0
13,1,Difficult,1,1,1,7,5825,5825,1,1,1
13,1,Difficult,1,1,1,7,5861,5861,0,1,0
13,6,Easy,0,1,3,4,6347,6347,0,1,0
13,4,Easy,0,1,2,4,6458,6458,0,1,0
13,1,Difficult,1,1,1,7,7021,7021,0,1,0
13,6,Easy,0,1,3,4,7716,7716,0,1,0
13,5,Difficult,1,1,2,5,8528,8528,0,1,0
13,2,Easy,0,1,1,4,8579,8579,0,1,0
13,8,Easy,0,1,1,4,8859,8859,1,1,0
13,3,Difficult,1,1,2,4,9723,9723,1,0,1
13,8,Easy,0,1,7,4,9854,9854,0,0,0
13,1,Difficult,1,1,1,7,9957,9957,0,0,0
13,3,Difficult,1,1,2,4,10241,10241,0,1,0
13,5,Difficult,1,1,3,5,10934,10934,1,0,1
13,4,Easy,0,1,2,4,13105,13105,0,1,0
13,1,Difficult,1,1,1,7,13344,13344,1,1,1
13,8,Easy,0,1,2,4,14617,14617,0,1,0
13,6,Easy,0,1,3,4,14793,14793,0,0,0
13,6,Easy,0,1,4,4,20244,20244,0,1,0
13,5,Difficult,1,1,3,5,23427,23427,0,1,0
13,7,Difficult,1,1,5,4,34143,34143,1,1,1
13,7,Difficult,1,1,6,4,53219,37427,0,0,0
14,2,Difficult,1,2,1,2,3174,3174,0,0,0
14,4,Difficult,1,2,2,4,3850,3850,0,1,0
14,5,Easy,0,2,2,3,4040,4040,0,0,0
14,1,Easy,0,2,1,7,6270,6270,0,0,0
14,6,Difficult,1,2,4,4,6496,6496,0,1,0
14,1,Easy,0,2,1,7,6910,6910,0,1,0
14,1,Easy,0,2,1,7,6984,6984,0,0,0
14,1,Easy,0,2,1,7,7058,7058,1,0,0
14,3,Easy,0,2,2,2,7095,7095,1,0,0
14,4,Difficult,1,2,2,4,7119,7119,0,0,0
14,4,Difficult,1,2,2,4,7433,7433,0,0,0
14,5,Easy,0,2,3,3,7482,7482,1,1,0
14,8,Difficult,1,2,1,3,7926,7926,0,1,0
14,6,Difficult,1,2,3,4,8624,8624,1,0,1
14,1,Easy,0,2,1,7,8919,8919,0,0,0
14,5,Easy,0,2,3,3,9073,9073,1,1,0
14,6,Difficult,1,2,3,4,9103,9103,0,0,0
14,2,Difficult,1,2,2,2,10086,10086,1,1,1
14,1,Easy,0,2,1,7,10683,10683,0,0,0
14,8,Difficult,1,2,2,3,11242,11242,0,0,0
14,4,Difficult,1,2,2,4,12282,12282,0,1,0
14,7,Easy,0,2,5,2,14918,14918,0,1,0
14,1,Easy,0,2,1,7,15696,15696,1,1,0
14,6,Difficult,1,2,3,4,16411,16411,0,1,0
14,8,Difficult,1,2,7,3,17983,17983,0,0,0
14,3,Easy,0,2,2,2,18872,18872,0,0,0
14,7,Easy,0,2,6,2,25336,25336,0,0,0
42,1,Easy,0,2,1,7,4126,4126,0,0,0
42,4,Difficult,1,2,2,4,4336,4336,0,1,0
42,1,Easy,0,2,1,7,4666,4666,1,1,0
42,1,Easy,0,2,1,7,4914,4914,1,1,0
42,3,Easy,0,2,2,2,4967,4967,1,1,0
42,5,Easy,0,2,2,3,5917,5917,0,0,0
42,1,Easy,0,2,1,7,6008,6008,1,0,0
42,2,Difficult,1,2,2,2,6255,6255,1,0,1
42,1,Easy,0,2,1,7,6725,6725,0,1,0
42,1,Easy,0,2,1,7,6868,6868,0,0,0
42,4,Difficult,1,2,2,4,7476,7476,0,0,0
42,6,Difficult,1,2,3,4,7560,7560,0,0,0
42,8,Difficult,1,2,7,3,7836,7836,0,0,0
42,5,Easy,0,2,3,3,8173,8173,1,1,0
42,6,Difficult,1,2,3,4,8728,8728,0,0,0
42,4,Difficult,1,2,2,4,10739,10739,0,0,0
42,4,Difficult,1,2,2,4,11193,11193,0,0,0
42,3,Easy,0,2,2,2,11317,11317,0,1,0
42,8,Difficult,1,2,2,3,11440,11440,0,1,0
42,6,Difficult,1,2,3,4,11987,11987,0,0,0
42,2,Difficult,1,2,1,2,12849,12849,0,0,0
42,5,Easy,0,2,3,3,12983,12983,1,0,0
42,1,Easy,0,2,1,7,13016,13016,0,0,0
42,8,Difficult,1,2,1,3,14102,14102,1,1,1
42,7,Easy,0,2,6,2,15663,15663,0,0,0
42,7,Easy,0,2,5,2,18943,18943,0,1,0
42,6,Difficult,1,2,4,4,20806,20806,0,1,0
51,1,Difficult,1,1,1,7,2891,2891,0,1,0
51,2,Easy,0,1,2,4,3083,3083,1,1,0
51,4,Easy,0,1,2,4,3306,3306,1,1,0
51,3,Difficult,1,1,2,4,3754,3754,1,1,1
51,5,Difficult,1,1,3,5,3998,3998,1,1,1
51,2,Easy,0,1,1,4,4129,4129,0,1,0
51,1,Difficult,1,1,1,7,4484,4484,1,0,1
51,1,Difficult,1,1,1,7,4834,4834,0,1,0
51,4,Easy,0,1,2,4,4881,4881,1,1,0
51,1,Difficult,1,1,1,7,5151,5151,0,1,0
51,5,Difficult,1,1,3,5,5215,5215,1,1,1
51,8,Easy,0,1,1,4,5630,5630,1,1,0
51,8,Easy,0,1,2,4,6169,6169,0,1,0
51,6,Easy,0,1,3,4,6387,6387,0,1,0
51,4,Easy,0,1,2,4,6532,6532,1,0,0
51,6,Easy,0,1,3,4,6918,6918,0,1,0
51,7,Difficult,1,1,5,4,7502,7502,1,1,1
51,1,Difficult,1,1,1,7,7578,7578,0,1,0
51,1,Difficult,1,1,1,7,7890,7890,0,1,0
51,5,Difficult,1,1,2,5,7961,7961,0,1,0
51,1,Difficult,1,1,1,7,8237,8237,0,1,0
51,6,Easy,0,1,3,4,9180,9180,0,0,0
51,4,Easy,0,1,2,4,10292,10292,0,1,0
51,8,Easy,0,1,7,4,15979,15979,0,0,0
51,6,Easy,0,1,4,4,23688,23688,0,1,0
51,3,Difficult,1,1,2,4,24014,24014,1,0,1
51,7,Difficult,1,1,6,4,28745,28745,1,0,1
53,1,Difficult,1,1,1,7,104,2620,1,0,1
53,1,Difficult,1,1,1,7,3547,3547,0,1,0
53,1,Difficult,1,1,1,7,4795,4795,0,1,0
53,1,Difficult,1,1,1,7,4994,4994,1,0,1
53,4,Easy,0,1,2,4,5453,5453,0,1,0
53,3,Difficult,1,1,2,4,5518,5518,1,1,1
53,5,Difficult,1,1,2,5,5784,5784,0,0,0
53,2,Easy,0,1,2,4,5824,5824,1,1,0
53,1,Difficult,1,1,1,7,5893,5893,0,1,0
